logP(o/w),logS,PEOE_VSA+1,GCUT_SMR_1,PEOE_RPC-,rsynth,BCUT_SMR_2,BCUT_SLOGP_3,GCUT_SMR_2,h_logS,h_ema,BCUT_SLOGP_1,h_log_pbo,chi1v_C,BCUT_PEOE_1,balabanJ,chi1v,GCUT_PEOE_2,SMR_VSA5,BCUT_PEOE_2,chi1_C,BCUT_SMR_0,BCUT_PEOE_0,PEOE_VSA+3,vsa_other,BCUT_SMR_1,VDistEq,PEOE_VSA_NEG,PEOE_VSA_FPOS,BCUT_SLOGP_2,PEOE_VSA_FNEG,Kier2,PEOE_RPC+,vsa_acc,PEOE_VSA-0,lip_violation,PEOE_PC-,SMR_VSA0,SlogP_VSA4,PEOE_PC+,Weight,apol,PEOE_VSA-5,weinerPath,SMR,petitjeanSC,SMR_VSA6,petitjean,SlogP_VSA2,b_double,chi1,h_mr,VDistMa,zagreb,chi0_C,weinerPol,a_nO,opr_violation,h_pstates,VAdjEq,opr_brigid,SlogP_VSA3,Kier1,mr,chi0,vdw_vol,diameter,a_hyd,SlogP_VSA7,b_max1len,SlogP_VSA1,a_acc,VAdjMa,a_nC,b_heavy,a_aro,a_heavy,b_ar,a_nN,lip_acc,rings,opr_nring,ast_violation,ast_violation_ext,PEOE_VSA-3,logPapp
6.6719999,-10.38476,20.328241,-0.21605732,0.090170734,0.18333334,0.74958092,2.7202179,0.19184221,-11.178231,11.854183,-0.50622004,15.499528,15.46825,-0.55294901,1.4977347,21.77647,0.060104828,435.2598,0.57986456,18.54361,-2.4502897,-2.7058074,67.397217,77.697189,-0.38984922,3.9437833,316.46765,0.61752278,0.6608423,0.38247722,26.222221,0.079457343,81.401527,194.11902,3.0,-3.4568496,143.17329,13.967521,3.4568496,841.49396,136.98637,81.401527,14450.0,23.269739,0.72727275,105.31101,0.42105263,159.10117,6.0,28.836647,23.687271,11.609831,302.0,32.459244,96.0,6.0,4.0,1.0,0.22152956,40.0,73.758316,50.991211,23.78035,43.182858,984.81738,19.0,42.0,247.00458,4.0,44.049957,6.0,7.0,47.0,64.0,18.0,60.0,18.0,6.0,12.0,5.0,4.0,3.0,5.0,0.0,-8.47
5.9260001,-10.19834,28.78676,-0.21517436,0.087523594,0.18333334,0.7632736,2.7202048,0.18410669,-10.736901,12.766889,-0.52592599,15.686351,14.614697,-0.58533853,1.4977347,21.415716,0.060715474,397.52301,0.58549243,17.635361,-2.4495642,-2.704134,89.455688,77.697189,-0.40785968,3.9437833,237.72038,0.71241564,0.64003873,0.28758439,26.222221,0.073221765,83.905281,112.868,3.0,-3.7512355,143.17329,10.781946,3.7512355,843.466,134.69479,81.401527,14450.0,22.987141,0.72727275,126.23727,0.42105263,159.10117,6.0,28.836647,23.438068,11.609831,302.0,31.752136,96.0,7.0,4.0,1.0,0.22152956,40.0,94.68457,50.991211,23.5005,43.182858,976.95129,19.0,41.0,247.00458,4.0,44.049957,7.0,7.0,46.0,64.0,18.0,60.0,18.0,6.0,13.0,5.0,4.0,3.0,5.0,0.0,-8.36
4.6469998,-8.7148104,40.627747,-0.21336263,0.081149481,0.18333334,0.71104884,2.7202177,0.17592046,-10.427951,13.940164,-0.45115584,14.833899,14.134917,-0.53681731,1.4984649,21.606749,0.057530817,381.4726,0.54943395,16.54361,-2.4502692,-2.7056751,101.29668,77.697189,-0.35645148,3.9438546,244.63766,0.70606774,0.51573348,0.29393226,25.629648,0.071507923,90.822563,112.868,2.0,-3.8411417,143.17329,13.967521,3.8411417,845.48596,135.66637,81.401527,14449.0,22.97444,0.72727275,105.31101,0.42105263,159.10117,6.0,28.730494,23.522818,11.609699,304.0,31.337923,95.0,6.0,4.0,1.0102075,0.22152956,39.0,73.758316,50.991211,23.487972,43.345997,974.30518,19.0,40.0,193.21738,4.0,62.489536,7.0,7.0,45.0,64.0,17.0,60.0,17.0,8.0,14.0,5.0,4.0,3.0,5.0,9.4210396,-6.11
4.2979999,-8.8544998,36.136734,-0.2151593,0.079581611,0.016666668,0.73531538,2.7202187,0.18364984,-9.9383001,13.867199,-0.48525959,13.448244,14.557567,-0.54757166,1.5030323,21.925972,0.059248317,365.91229,0.56337386,16.727114,-2.4507227,-2.7067759,67.397217,90.646713,-0.37757573,3.929611,248.78355,0.69993126,0.57068545,0.30006871,25.629648,0.068368956,94.968445,112.868,2.0,-4.0174971,167.03551,10.781946,4.0174971,848.48596,136.03517,94.968445,14395.0,22.83654,0.63636363,147.44896,0.3888889,182.96339,7.0,28.74733,23.354763,11.611009,304.0,31.045031,96.0,7.0,3.0,1.0,0.22152956,39.0,110.63747,50.991211,23.33367,43.345997,969.79498,18.0,39.0,158.78867,4.0,52.433056,7.0,7.0,45.0,64.0,12.0,60.0,12.0,7.0,14.0,5.0,4.0,3.0,5.0,0.0,-5.78
7.401,-11.9994,20.328241,-0.21605732,0.090964526,0.14516129,0.75048053,2.7202225,0.19182664,-12.171343,11.845386,-0.50625312,17.716965,15.872952,-0.55293357,1.3527521,22.18117,0.061049547,451.24893,0.58966285,19.509937,-2.4489224,-2.7032828,67.397217,77.697189,-0.3995946,3.9370966,350.29318,0.57888991,0.66228092,0.42111012,25.390219,0.080156818,81.401527,227.94455,3.0,-3.4266839,143.17329,13.967521,3.4266839,863.5,139.17279,81.401527,15485.0,24.09244,0.81818181,86.871437,0.44999999,159.10117,6.0,29.802973,24.384289,11.707301,320.0,33.613945,103.0,6.0,5.0,1.0,0.21820509,45.0,55.318733,51.392738,24.459045,44.337559,1013.8779,20.0,44.0,287.43689,4.0,44.049957,6.0,7.0660892,49.0,67.0,22.0,62.0,23.0,6.0,12.0,6.0,5.0,3.0,5.0,0.0,-9.46
6.3499999,-11.00285,20.328241,-0.21519768,0.093608312,0.016129032,0.72169429,2.7350101,0.16674511,-11.099509,13.268556,-0.48023069,14.65211,15.833459,-0.54751241,1.3526462,22.719028,0.059683859,382.33026,0.56335324,18.509937,-2.5150793,-2.7636437,67.397217,77.697189,-0.38511807,3.9370966,273.75446,0.67058331,0.57036537,0.32941666,25.390219,0.072677754,83.905281,148.90207,3.0,-3.7793145,154.17319,15.192742,3.7793145,871.51996,140.88196,81.401527,15485.0,23.89834,0.81818181,147.16353,0.44999999,170.10106,6.0,29.802973,24.207972,11.707301,320.0,32.906837,103.0,7.0,5.0,1.0,0.21820509,45.0,115.61083,51.392738,24.263828,44.337559,1006.0118,20.0,43.0,199.22096,4.0,44.049957,7.0,7.0660892,48.0,67.0,16.0,62.0,17.0,6.0,13.0,6.0,5.0,3.0,5.0,0.0,-7.82
7.4889998,-12.06087,36.136734,-0.21605732,0.090231836,0.15873016,0.74427521,2.7202086,0.19182529,-12.3535,11.851837,-0.506226,17.717058,16.372952,-0.55293214,1.345872,22.68117,0.06104343,451.67776,0.58323067,20.009937,-2.4496002,-2.7045472,67.397217,77.697189,-0.39954531,3.962266,352.50171,0.5841381,0.66163439,0.41586193,26.109325,0.079511188,81.401527,230.15308,3.0,-3.4545088,143.17329,13.967521,3.4545088,877.52698,142.26637,81.401527,16301.0,24.55864,0.81818181,105.31101,0.44999999,159.10117,6.0,30.302973,24.838686,11.753372,324.0,34.321053,104.0,6.0,5.0,1.0,0.21535175,45.0,73.758316,52.372837,24.927801,45.044666,1032.4054,20.0,45.0,287.43689,4.0,44.049957,6.0,7.0874629,50.0,68.0,22.0,63.0,23.0,6.0,12.0,6.0,5.0,3.0,5.0,0.0,-8.45
7.1849999,-12.07622,28.78676,-0.21521984,0.087523594,0.171875,0.760764,2.7202051,0.1840938,-12.220468,12.766459,-0.52592462,17.90391,16.019398,-0.58469361,1.3372037,22.820415,0.061029803,432.80936,0.58886319,19.601688,-2.4495628,-2.7041316,89.455688,77.697189,-0.4099308,3.9984806,273.75446,0.68265688,0.64063042,0.31734315,26.833462,0.073221765,83.905281,148.90207,3.0,-3.7512355,143.17329,10.781946,3.7512355,893.526,143.06837,81.401527,17180.0,24.73774,0.81818181,126.23727,0.44999999,159.10117,6.0,30.802973,25.043871,11.797222,328.0,34.321053,105.0,7.0,5.0,1.0,0.21257895,45.0,94.68457,53.353497,25.117554,45.751774,1043.0668,20.0,45.0,287.43689,4.0,44.049957,7.0,7.1085243,50.0,69.0,22.0,64.0,23.0,6.0,13.0,6.0,5.0,3.0,5.0,0.0,-9.41
5.9060001,-10.59269,40.627747,-0.21349841,0.081149481,0.171875,0.72540742,2.7202177,0.17592062,-11.911497,13.93974,-0.45115554,17.051458,15.539618,-0.53675985,1.3378133,23.011448,0.058858167,416.75897,0.5494436,18.509937,-2.4502676,-2.7056718,101.29668,77.697189,-0.35652107,3.9985449,280.67172,0.67676717,0.51642197,0.32323286,26.277344,0.071507923,90.822563,148.90207,3.0,-3.8411417,143.17329,13.967521,3.8411417,895.54596,144.03996,81.401527,17179.0,24.72504,0.81818181,105.31101,0.44999999,159.10117,6.0,30.696819,25.128622,11.797109,330.0,33.906837,104.0,6.0,5.0,1.0102074,0.21257895,44.0,73.758316,53.353497,25.107643,45.914909,1040.4207,20.0,44.0,233.64967,4.0,62.489536,7.0,7.1085243,49.0,69.0,21.0,64.0,22.0,8.0,14.0,6.0,5.0,3.0,5.0,9.4210396,-7.99
5.5570002,-10.73238,36.136734,-0.21520448,0.079581611,0.015625,0.73708689,2.7202187,0.18363732,-11.42185,13.866776,-0.48365855,15.665803,15.962268,-0.54754114,1.3415334,23.330673,0.060315467,401.19867,0.57020271,18.693439,-2.4507205,-2.7067719,67.397217,90.646713,-0.38519889,3.9875531,284.81763,0.67077774,0.57092941,0.32922223,26.277344,0.068368956,94.968445,148.90207,3.0,-4.0174971,167.03551,10.781946,4.0174971,898.54596,144.40875,94.968445,17121.0,24.587139,0.81818181,147.44896,0.44999999,182.96339,7.0,30.713657,24.960567,11.798149,330.0,33.613945,105.0,7.0,5.0,1.0,0.21257895,44.0,110.63747,53.353497,24.953703,45.914909,1035.9105,20.0,43.0,199.22096,4.0,52.433056,7.0,7.1085243,49.0,69.0,16.0,64.0,17.0,7.0,14.0,6.0,5.0,3.0,5.0,0.0,-7.11
3.1170001,-7.03827,0.0,-0.20779954,0.09449362,0.3137255,0.5651679,2.7206085,0.13296285,-7.7659068,12.970809,-0.42496321,9.1456118,12.198195,-0.46914622,1.9342872,18.636391,0.054969244,258.03159,0.44583353,13.446726,-2.4499333,-2.705003,125.11412,77.697189,-0.31101245,3.9466076,176.52144,0.76024234,0.39970016,0.23975764,23.81472,0.074354224,83.905281,81.251015,2.0,-3.693856,154.17319,7.5963712,3.693856,712.93298,119.10158,81.401527,9849.0,19.42244,0.72727275,144.67685,0.42105263,170.10106,6.0,24.369518,19.878773,11.11656,248.0,27.070339,81.0,7.0,3.0,1.0,0.24573661,28.0,113.12415,45.38982,19.808222,37.50106,825.81348,19.0,32.0,88.215919,5.0,44.049957,7.0,6.7279205,38.0,53.0,6.0,51.0,6.0,6.0,13.0,3.0,2.0,2.0,4.0,0.0,-5.19
5.0380001,-8.4550505,0.0,-0.21058485,0.093118541,0.32692307,0.60548747,2.7207298,0.14519377,-8.7764444,11.618141,-0.43358195,9.1457672,13.905302,-0.49262953,1.9378315,19.646574,0.056828503,314.63678,0.47853741,15.153832,-2.4521403,-2.7090878,67.397217,77.697189,-0.33357993,3.9699068,174.01768,0.76885867,0.4342466,0.2311413,24.594908,0.082049422,81.401527,81.251015,2.0,-3.3474188,143.17329,7.5963712,3.3474188,724.98798,124.48676,81.401527,10416.0,20.18734,0.72727275,123.7506,0.42105263,159.10117,6.0,24.869518,20.607468,11.173141,252.0,28.484552,82.0,6.0,3.0,1.0,0.24202083,28.0,92.197891,46.382717,20.546644,38.208168,852.20703,19.0,34.0,88.215919,5.0,44.049957,6.0,6.7548876,40.0,54.0,6.0,52.0,6.0,6.0,12.0,3.0,2.0,3.0,5.0,0.0,-5.6
4.987,-8.6635303,0.0,-0.21446742,0.093086749,0.35185185,0.71215034,2.7206252,0.16090092,-9.3419313,11.608874,-0.46500495,12.210586,13.962432,-0.52403808,1.6283309,19.703705,0.059359521,364.68707,0.57785243,16.171471,-2.4491982,-2.7039828,67.397217,77.697189,-0.38967144,3.9848642,253.06017,0.66583008,0.546027,0.33416992,24.171362,0.082021415,81.401527,160.29349,2.0,-3.348562,143.17329,10.781946,3.348562,744.97797,125.33958,81.401527,11411.0,20.783239,0.72727275,105.31101,0.42105263,159.10117,6.0,25.887157,21.248432,11.284404,268.0,29.476116,86.0,6.0,3.0,1.0,0.23812568,34.0,73.758316,46.686981,21.196615,39.19973,881.26758,19.0,36.0,176.43184,5.0,44.049957,6.0,6.83289,42.0,57.0,12.0,54.0,12.0,6.0,12.0,4.0,3.0,3.0,5.0,0.0,-5.77
5.3439999,-9.0699997,0.0,-0.21418776,0.093118519,0.35185185,0.66515672,2.8738699,0.16017745,-9.1577854,11.617494,-0.45353436,9.1457577,14.92294,-0.52305937,1.6281732,20.664213,0.057801034,352.3736,0.5309149,16.171471,-2.5598438,-2.8153503,67.397217,77.697189,-0.36736163,3.9848642,174.01768,0.77020693,0.48470181,0.2297931,24.171362,0.082049407,81.401527,81.251015,2.0,-3.3474195,143.17329,12.007167,3.3474195,751.026,129.34033,81.401527,11411.0,20.89234,0.72727275,123.7506,0.42105263,159.10117,6.0,25.887157,21.346407,11.284404,268.0,29.476116,86.0,6.0,3.0,1.0,0.23812568,34.0,92.197891,46.686981,21.265894,39.19973,881.26758,19.0,36.0,88.215919,5.0,44.049957,6.0,6.83289,42.0,57.0,6.0,54.0,6.0,6.0,12.0,4.0,3.0,3.0,5.0,0.0,-6.24
3.9360001,-7.6669798,0.0,-0.2134805,0.095584124,0.2037037,0.64575773,2.7350402,0.15743276,-8.2704325,13.03209,-0.43935528,9.145731,13.92294,-0.51616198,1.6281732,20.241562,0.057928391,295.76837,0.51117909,15.171471,-2.5149341,-2.7634695,67.397217,77.697189,-0.3561244,3.9848642,176.52144,0.76665264,0.46878025,0.23334733,24.171362,0.074206837,83.905281,81.251015,2.0,-3.7011926,154.17319,12.007167,3.7011926,752.99799,127.04875,81.401527,11411.0,20.58914,0.72727275,165.6031,0.42105263,170.10106,6.0,25.887157,21.072115,11.284404,268.0,28.769009,86.0,7.0,3.0,1.0,0.23812568,34.0,134.05042,46.686981,20.991154,39.19973,873.40149,19.0,35.0,88.215919,5.0,44.049957,7.0,6.83289,41.0,57.0,6.0,54.0,6.0,6.0,13.0,4.0,3.0,3.0,5.0,0.0,-5.3
4.5310001,-8.2704802,0.0,-0.20373626,0.09449359,0.2962963,0.56293678,2.7207103,0.13039444,-8.6878366,12.969266,-0.41800353,9.145607,13.592042,-0.46221527,2.0038764,20.030237,0.053241916,276.89996,0.44503745,14.840572,-2.4533653,-2.7096281,125.11412,77.697189,-0.30930337,3.9447923,176.52144,0.77475172,0.39963573,0.22524828,25.47769,0.074354202,83.905281,81.251015,2.0,-3.6938572,154.17319,12.007167,3.6938572,755.01398,128.38234,81.401527,11245.0,20.800541,0.72727275,144.67685,0.42105263,170.10106,6.0,25.763365,21.241928,11.291254,262.0,29.354795,85.0,7.0,3.0,1.0,0.23494832,28.0,113.12415,48.369259,21.184437,39.785519,881.39587,19.0,35.0,88.215919,5.0,44.049957,7.0,6.8073549,41.0,56.0,6.0,54.0,6.0,6.0,13.0,3.0,2.0,3.0,5.0,0.0,-5.75
5.0749998,-8.7250004,15.808495,-0.21439527,0.092319623,0.36363637,0.71223462,2.7206116,0.16073941,-9.5244131,11.61534,-0.46380275,12.21068,14.462432,-0.52316552,1.6164719,20.203705,0.059213664,365.11591,0.57931298,16.671471,-2.4498701,-2.7052248,67.397217,77.697189,-0.38982072,4.0259461,255.26871,0.66980654,0.54337788,0.33019343,24.931953,0.081345476,81.401527,162.50203,2.0,-3.3763869,143.17329,10.781946,3.3763869,759.005,128.43317,81.401527,12131.0,21.249439,0.81818181,123.7506,0.44999999,159.10117,6.0,26.387157,21.702829,11.335725,272.0,30.183224,87.0,6.0,3.0,1.0,0.23466173,34.0,92.197891,47.675388,21.664087,39.906837,899.79504,20.0,37.0,176.43184,5.0,44.049957,6.0,6.8579812,43.0,58.0,12.0,55.0,12.0,6.0,12.0,4.0,3.0,3.0,5.0,0.0,-5.57
6.4520001,-9.6872597,0.0,-0.2051619,0.093118511,0.30909091,0.60383016,2.7209988,0.14390972,-9.6982088,11.616614,-0.41972914,9.1457624,15.299149,-0.48916841,2.0098507,21.040421,0.053350866,333.50519,0.47774675,16.54768,-2.457926,-2.7163835,67.397217,77.697189,-0.33246893,3.9640143,174.01768,0.78255624,0.43416145,0.21744376,26.261427,0.0820494,81.401527,81.251015,2.0,-3.3474197,143.17329,12.007167,3.3474197,767.06897,133.76752,81.401527,11841.0,21.565439,0.72727275,123.7506,0.42105263,159.10117,6.0,26.263365,21.970623,11.345023,266.0,30.769009,86.0,6.0,4.0,1.0,0.23157986,28.0,92.197891,49.362881,21.919794,40.492622,907.78943,19.0,37.0,88.215919,5.0,44.049957,6.0,6.83289,43.0,57.0,6.0,55.0,6.0,6.0,12.0,3.0,2.0,3.0,5.0,0.0,-6.71
5.5170002,-8.9267702,0.0,-0.21437992,0.092255659,0.375,0.71224856,2.7206206,0.16071478,-9.8327885,11.617267,-0.4636178,12.210708,14.962432,-0.52310073,1.6026227,20.703705,0.059187472,383.98431,0.57973105,17.171471,-2.4505482,-2.7064462,67.397217,77.697189,-0.38983798,4.074193,255.26871,0.67642325,0.5432927,0.32357678,25.697805,0.081289113,81.401527,162.50203,2.0,-3.3787277,143.17329,10.781946,3.3787277,773.03198,131.52675,81.401527,12906.0,21.71114,0.90909094,123.7506,0.47619048,159.10117,6.0,26.887157,22.157219,11.384714,276.0,30.890329,88.0,6.0,3.0,1.0,0.23130681,34.0,92.197891,48.664177,22.131313,40.613945,918.32257,21.0,38.0,176.43184,5.0,44.049957,6.0,6.8826432,44.0,59.0,12.0,56.0,12.0,6.0,12.0,4.0,3.0,3.0,5.0,0.0,-6.12
4.7709999,-8.7403498,8.458519,-0.21355325,0.0893851,0.375,0.71225661,2.720608,0.16716518,-9.391017,12.530098,-0.50610602,12.397531,14.108879,-0.53695267,1.6026227,20.342951,0.060230948,346.2475,0.57982498,16.263222,-2.4498332,-2.7048175,89.455688,77.697189,-0.38984057,4.074193,176.52144,0.77601421,0.53455859,0.22398581,25.697805,0.074774109,83.905281,81.251015,2.0,-3.6731136,143.17329,7.5963712,3.6731136,775.00397,129.23517,81.401527,12906.0,21.428539,0.90909094,144.67685,0.47619048,159.10117,6.0,26.887157,21.908016,11.384714,276.0,30.183224,88.0,7.0,3.0,1.0,0.23130681,34.0,113.12415,48.664177,21.852537,40.613945,910.45648,21.0,37.0,176.43184,5.0,44.049957,7.0,6.8826432,43.0,59.0,12.0,56.0,12.0,6.0,13.0,4.0,3.0,3.0,5.0,0.0,-6.26
3.4920001,-7.2568202,20.299505,-0.20781441,0.082834199,0.375,0.66743934,2.7206206,0.16070132,-9.0825071,13.703258,-0.44527817,11.545079,13.629099,-0.47736952,1.603438,20.533983,0.054969016,330.19708,0.44581458,15.171471,-2.4505281,-2.7063184,101.29668,77.697189,-0.31099626,4.0742831,183.43874,0.76890308,0.39982498,0.23109695,25.059376,0.072987601,90.822563,81.251015,2.0,-3.76302,143.17329,10.781946,3.76302,777.02399,130.20676,81.401527,12905.0,21.41584,0.90909094,123.7506,0.47619048,159.10117,6.0,26.781004,21.992765,11.384562,278.0,29.769009,87.0,6.0,3.0,1.0102092,0.23130681,33.0,92.197891,48.664177,21.835901,40.777081,907.81036,21.0,36.0,122.64464,5.0,62.489536,7.0,6.8826432,42.0,59.0,11.0,56.0,11.0,8.0,14.0,4.0,3.0,3.0,5.0,9.4210396,-5.62
3.1429999,-7.3965101,15.808495,-0.2135096,0.0811598,0.19642857,0.64583266,2.7206213,0.15743339,-8.5927877,13.630286,-0.44234186,10.159424,14.051748,-0.51616198,1.6085417,20.853207,0.058688037,314.63678,0.51126277,15.354974,-2.4509723,-2.7073758,67.397217,90.646713,-0.35616428,4.0622735,187.58461,0.76272225,0.46879369,0.23727773,25.059376,0.069720142,94.968445,81.251015,2.0,-3.9393752,167.03551,7.5963712,3.9393752,780.02399,130.57555,94.968445,12855.0,21.277941,0.81818181,165.88853,0.44999999,182.96339,7.0,26.79784,21.824711,11.385824,278.0,29.476116,88.0,7.0,3.0,1.0,0.23130681,33.0,129.07704,48.664177,21.68034,40.777081,903.30017,20.0,35.0,88.215919,5.0,52.433056,7.0,6.8826432,42.0,59.0,6.0,56.0,6.0,7.0,14.0,4.0,3.0,2.0,4.0,0.0,-6.22
6.401,-9.8957396,0.0,-0.20984288,0.09308672,0.33333334,0.70828551,2.7207444,0.16089548,-10.263857,11.607358,-0.4524332,12.21058,15.356279,-0.52396172,1.6885453,21.097551,0.058765944,383.55548,0.56861484,17.565317,-2.4517443,-2.7076981,67.397217,77.697189,-0.38931659,3.9746218,253.06017,0.68552446,0.54222834,0.31447557,25.819235,0.082021385,81.401527,160.29349,3.0,-3.3485632,143.17329,15.192742,3.3485632,787.05896,134.62033,81.401527,12885.0,22.161341,0.72727275,105.31101,0.42105263,159.10117,6.0,27.281004,22.611588,11.450482,282.0,31.760572,90.0,6.0,4.0,1.0,0.22805569,34.0,73.758316,49.653332,22.571512,41.484188,936.85004,19.0,39.0,176.43184,5.0,44.049957,6.0,6.9068904,45.0,60.0,12.0,57.0,12.0,6.0,12.0,4.0,3.0,3.0,5.0,0.0,-7.53
4.652,-8.5404301,15.808495,-0.21337114,0.093772843,0.28070176,0.70720172,2.7206078,0.15766408,-9.4486494,12.961097,-0.443488,12.210535,14.29333,-0.51744741,1.6860929,20.731525,0.058691636,365.11591,0.57062972,16.502369,-2.4500136,-2.7051711,125.11412,77.697189,-0.3881436,3.9699984,257.77246,0.67934781,0.51583439,0.32065216,26.46875,0.073789746,83.905281,162.50203,2.0,-3.7222486,154.17319,10.781946,3.7222486,789.03101,132.32875,81.401527,12915.0,21.86964,0.72727275,144.67685,0.42105263,170.10106,6.0,27.425161,22.337294,11.452018,280.0,30.890329,90.0,7.0,3.0,1.0,0.22805569,34.0,113.12415,49.653332,22.336214,41.321053,928.98395,19.0,38.0,176.43184,5.0,44.049957,7.0,6.9068904,44.0,60.0,12.0,57.0,12.0,6.0,13.0,4.0,3.0,3.0,5.0,0.0,-6.3
6.7579999,-10.30221,0.0,-0.20981269,0.093118489,0.33333334,0.66166472,2.8739629,0.16017224,-10.079566,11.615968,-0.44042677,9.1457529,16.316788,-0.5229947,1.6883944,22.05806,0.054991316,371.242,0.52549851,17.565317,-2.5606582,-2.8163083,67.397217,77.697189,-0.36700922,3.9746218,174.01768,0.78374982,0.48291934,0.2162502,25.819235,0.082049377,81.401527,81.251015,3.0,-3.3474207,143.17329,16.417963,3.3474207,793.10699,138.62109,81.401527,12885.0,22.270439,0.72727275,123.7506,0.42105263,159.10117,6.0,27.281004,22.709564,11.450482,282.0,31.760572,90.0,6.0,4.0,1.0,0.22805569,34.0,92.197891,49.653332,22.638508,41.484188,936.85004,19.0,39.0,88.215919,5.0,44.049957,6.0,6.9068904,45.0,60.0,6.0,57.0,6.0,6.0,12.0,4.0,3.0,3.0,5.0,0.0,-8.15
5.3499999,-8.8991899,0.0,-0.20669147,0.095584095,0.19298245,0.64463007,2.7371383,0.15743235,-9.1922407,13.03056,-0.41994187,9.1457262,15.316787,-0.51616198,1.6883944,21.63541,0.053145513,314.63678,0.51035196,16.565317,-2.5173731,-2.7667303,67.397217,77.697189,-0.35559675,3.9746218,176.52144,0.78041881,0.46867168,0.21958119,25.819235,0.074206814,83.905281,81.251015,2.0,-3.7011938,154.17319,16.417963,3.7011938,795.07898,136.32951,81.401527,12885.0,21.967239,0.72727275,165.6031,0.42105263,170.10106,6.0,27.281004,22.435272,11.450482,282.0,31.053467,90.0,7.0,3.0,1.0,0.22805569,34.0,134.05042,49.653332,22.36603,41.484188,928.98395,19.0,38.0,88.215919,5.0,44.049957,7.0,6.9068904,44.0,60.0,6.0,57.0,6.0,6.0,13.0,4.0,3.0,3.0,5.0,0.0,-5.36
6.573,-9.9572096,15.808495,-0.21424614,0.092335366,0.29310346,0.70881224,2.7207282,0.16085282,-10.458807,11.608593,-0.46419051,12.21069,16.000437,-0.52395684,1.6923509,21.741709,0.059158839,421.7211,0.57343948,18.209475,-2.4522905,-2.7093985,67.397217,77.697189,-0.38869554,3.9843063,255.26871,0.68889165,0.54161781,0.31110835,27.244627,0.0813623,81.401527,162.50203,3.0,-3.3758111,143.17329,10.781946,3.3758111,801.086,137.71393,81.401527,13545.0,22.634541,0.72727275,123.7506,0.42105263,159.10117,6.0,27.925161,23.065989,11.503567,284.0,32.304543,91.0,6.0,4.0,1.0,0.22490348,34.0,92.197891,50.642838,23.072067,42.028156,955.3775,19.0,40.0,176.43184,5.0,44.049957,6.0,6.9307375,46.0,61.0,12.0,58.0,12.0,6.0,12.0,4.0,3.0,3.0,5.0,0.0,-8.51
6.4889998,-9.9572096,15.808495,-0.20982133,0.092319593,0.34482759,0.71015137,2.7207165,0.16073364,-10.446226,11.613816,-0.45005962,12.210675,15.856279,-0.52309835,1.6782225,21.597551,0.058699682,383.98431,0.56824291,18.065317,-2.4532261,-2.7100518,67.397217,77.697189,-0.38977525,4.0119758,255.26871,0.68889165,0.53976357,0.31110835,26.584177,0.081345446,81.401527,162.50203,2.0,-3.3763878,143.17329,15.192742,3.3763878,801.086,137.71393,81.401527,13643.0,22.627541,0.81818181,123.7506,0.44999999,159.10117,6.0,27.781004,23.065987,11.499484,286.0,32.467682,91.0,6.0,4.0,1.0,0.22490348,34.0,92.197891,50.642838,23.038292,42.191296,955.3775,20.0,40.0,176.43184,5.0,44.049957,6.0,6.9307375,46.0,61.0,12.0,58.0,12.0,6.0,12.0,4.0,3.0,3.0,5.0,0.0,-5.68
6.1849999,-9.9725599,8.458519,-0.21007054,0.08938507,0.35593221,0.71147984,2.7207096,0.16715433,-10.31299,12.528563,-0.50606912,12.397526,15.502726,-0.53675503,1.665729,21.736797,0.058694858,365.11591,0.56295967,17.657068,-2.4531438,-2.7092817,89.455688,77.697189,-0.38984051,4.0576611,176.52144,0.788728,0.53420806,0.21127197,27.354042,0.074774086,83.905281,81.251015,2.0,-3.6731145,143.17329,12.007167,3.6731145,817.08496,138.51593,81.401527,14459.0,22.806641,0.90909094,144.67685,0.47619048,159.10117,6.0,28.281004,23.271172,11.546217,290.0,32.467682,92.0,7.0,4.0,1.0,0.2218456,34.0,113.12415,51.632675,23.228403,42.898403,966.03888,21.0,40.0,176.43184,5.0,44.049957,7.0,6.9541965,46.0,62.0,12.0,59.0,12.0,6.0,13.0,4.0,3.0,3.0,5.0,0.0,-7.39
4.9060001,-8.4890299,20.299505,-0.20376523,0.082834177,0.35593221,0.66606545,2.7207346,0.16069719,-10.004286,13.70173,-0.43141723,11.545074,15.022945,-0.47736949,1.6665449,21.92783,0.053213041,349.06549,0.44501466,16.565317,-2.4546831,-2.712045,101.29668,77.697189,-0.30928561,4.0577383,183.43874,0.78193194,0.39978963,0.21806808,26.706633,0.072987579,90.822563,81.251015,2.0,-3.763021,143.17329,15.192742,3.763021,819.10498,139.4875,81.401527,14458.0,22.79394,0.90909094,123.7506,0.47619048,159.10117,6.0,28.17485,23.355923,11.546081,292.0,32.053467,91.0,6.0,3.0,1.010209,0.2218456,33.0,92.197891,51.632675,23.21249,43.061539,963.39276,21.0,39.0,122.64464,5.0,62.489536,7.0,6.9541965,45.0,62.0,11.0,59.0,11.0,8.0,14.0,4.0,3.0,3.0,5.0,9.4210396,-5.83
